chan_idx,lat,lon,depth,chan_m,utm_x,utm_y,x,y
4200.0,45.195273,-124.04994,-51.258678,8575.999689102173,417530.257383162,5005179.283580784,17695.823492353375,20067.773639807478
4201.0,45.195274,-124.04996,-51.269146,8578.041593790054,417528.6878866462,5005179.415099309,17697.392988869164,20067.90515833255
4202.0,45.195276,-124.04999,-51.284969,8580.083498477936,417526.3343642818,5005179.667923346,17699.746511233563,20068.157982369885
4203.0,45.195277,-124.05002,-51.299858,8582.125403165817,417523.9793974316,5005179.809657218,17702.101478083758,20068.299716241658
4204.0,45.195279,-124.05004,-51.310603,8584.167307853699,417522.41134581505,5005180.052268341,17703.669529700303,20068.542327364907
4205.0,45.19528,-124.05007,-51.325297,8586.20921254158,417520.0563791558,5005180.194003671,17706.024496359576,20068.68406269513
4206.0,45.195282,-124.05009,-51.336182,8588.251117229462,417518.48832776165,5005180.436615768,17707.59254775371,20068.92667479161
4207.0,45.195283,-124.05012,-51.351214,8590.293021917343,417516.1333612954,5005180.578352559,17709.947514219966,20069.06841158308
4208.0,45.195285,-124.05015,-51.367016,8592.334926605225,417513.779839744,5005180.831181266,17712.30103577138,20069.321240290068
4209.0,45.195286,-124.05017,-51.377277,8594.376831293106,417512.21034384833,5005180.962703877,17713.870531667024,20069.45276290085
4210.0,45.195288,-124.0502,-51.392895,8596.418735980988,417509.85682255874,5005181.215534045,17716.22405295662,20069.705593069084
4211.0,45.195289,-124.05022,-51.402916,8598.460640668869,417508.2873268147,5005181.34705763,17717.793548700633,20069.83711665403
4212.0,45.195291,-124.05025,-51.418004,8600.50254535675,417505.93380578497,5005181.599889256,17720.14706973039,20070.089948279783
4213.0,45.195292,-124.05028,-51.431871,8602.544450044632,417503.57883991324,5005181.741630717,17722.502035602112,20070.231689740904
4214.0,45.195294,-124.0503,-51.441774,8604.586354732513,417502.01078942855,5005181.984246901,17724.07008608681,20070.47430592496
4215.0,45.195295,-124.05033,-51.45456,8606.628259420395,417499.6558237478,5005182.125989822,17726.425051767554,20070.616048845463
4216.0,45.195297,-124.05035,-51.463633,8608.670164108276,417498.08777348156,5005182.368606977,17727.993102033797,20070.858666000888
4217.0,45.195298,-124.05038,-51.474998,8610.712068796158,417495.73280799575,5005182.510351357,17730.348067519604,20071.000410380773
4218.0,45.1953,-124.05041,-51.486092,8612.75397348404,417493.37928777904,5005182.763187656,17732.701587736316,20071.253246679902
4219.0,45.195301,-124.05043,-51.492615,8614.79587817192,417491.80979265505,5005182.894715327,17734.2710828603,20071.38477435056
4220.0,45.195303,-124.05046,-51.501744,8616.837782859802,417489.4562727022,5005183.1475530835,17736.624602813157,20071.63761210721
4221.0,45.195304,-124.05048,-51.506843,8618.879687547684,417487.8867777318,5005183.279081727,17738.194097783533,20071.7691407511
4222.0,45.195306,-124.05051,-51.513667,8620.921592235565,417485.53325803875,5005183.531920944,17740.547617476608,20072.021979968064
4223.0,45.195307,-124.05053,-51.517116,8622.963496923447,417483.963763218,5005183.663450562,17742.117112297332,20072.153509586118
4224.0,45.195308,-124.05056,-51.520552,8625.005401611328,417481.60879839363,5005183.805200195,17744.472077121725,20072.295259218663
4225.0,45.19531,-124.05059,-51.52298,8627.04730629921,417479.2552790864,5005184.058041749,17746.825596428942,20072.548100772314
4226.0,45.195311,-124.05061,-51.523189,8629.089210987091,417477.6857844862,5005184.189572922,17748.395091029175,20072.679631945677
4227.0,45.195313,-124.05064,-51.521275,8631.131115674973,417475.33226544276,5005184.442415935,17750.748610072595,20072.93247495871
4228.0,45.195314,-124.05066,-51.518135,8633.173020362854,417473.76277099404,5005184.573948081,17752.318104521313,20073.064007104374
4229.0,45.195316,-124.05069,-51.511632,8635.214925050735,417471.4092522125,5005184.826792552,17754.671623302856,20073.31685157586
4230.0,45.195317,-124.05072,-51.502134,8637.256829738617,417469.0542879808,5005184.968546857,17757.02658753458,20073.45860588085
4231.0,45.195319,-124.05074,-51.495688,8639.298734426498,417467.4862393936,5005185.211171603,17758.594636121765,20073.701230626553
4232.0,45.19532,-124.05077,-51.48322,8641.34063911438,417465.1312753548,5005185.352927369,17760.94960016053,20073.84298639279
4233.0,45.195322,-124.05079,-51.475121,8643.382543802261,417463.5632269901,5005185.595553086,17762.517648525245,20074.085612109862
4234.0,45.195323,-124.05082,-51.46069,8645.424448490143,417461.20826314425,5005185.737310311,17764.87261237111,20074.22736933455
4235.0,45.195325,-124.05085,-51.446275,8647.466353178024,417458.8547451757,5005185.990159453,17767.226130339666,20074.480218476616
4236.0,45.195326,-124.05087,-51.436221,8649.508257865906,417457.2852513472,5005186.121695688,17768.795624168182,20074.611754711717
4237.0,45.195328,-124.0509,-51.421446,8651.550162553787,417454.93173364043,5005186.374546289,17771.14914187492,20074.864605313167
4238.0,45.195329,-124.05092,-51.41149,8653.592067241669,417453.3622399614,5005186.506083495,17772.71863555396,20074.996142518707
4239.0,45.195331,-124.05095,-51.397359,8655.63397192955,417451.0087225165,5005186.758935558,17775.07215299888,20075.2489945814
4240.0,45.195332,-124.05098,-51.383419,8657.675876617432,417448.6537592633,5005186.90069745,17777.427116252074,20075.390756473877
4241.0,45.195334,-124.051,-51.37569,8659.717781305313,417447.085711808,5005187.143327258,17778.995163707354,20075.63338628132
4242.0,45.195335,-124.05103,-51.364015,8661.759685993195,417444.7307487477,5005187.28509061,17781.350126767647,20075.775149634108
4243.0,45.195337,-124.05105,-51.358113,8663.801590681076,417443.1627015129,5005187.52772139,17782.918174002436,20076.01778041385
4244.0,45.195338,-124.05108,-51.349708,8665.843495368958,417440.8077386455,5005187.669486204,17785.27313686983,20076.159545227885
4245.0,45.19534,-124.0511,-51.346302,8667.885400056839,417439.2396916292,5005187.912117956,17786.841183886165,20076.40217697993
4246.0,45.195341,-124.05113,-51.342172,8669.92730474472,417436.88472895476,5005188.053884228,17789.1961465606,20076.543943251483
4247.0,45.195343,-124.05116,-51.341171,8671.969209432602,417434.5312125847,5005188.3067424195,17791.549662930658,20076.79680144321
4248.0,45.195344,-124.05118,-51.339697,8674.011114120483,417432.9617196794,5005188.438284687,17793.119155835942,20076.92834371049
4249.0,45.195346,-124.05121,-51.336448,8676.053018808365,417430.6082035712,5005188.691144338,17795.472671944182,20077.1812033616
4250.0,45.195347,-124.05123,-51.333416,8678.094923496246,417429.03871081746,5005188.822687577,17797.042164697894,20077.31274660118
4251.0,45.195349,-124.05126,-51.328567,8680.136828184128,417426.68519496906,5005189.075548689,17799.395680546295,20077.565607712604
4252.0,45.19535,-124.05129,-51.322897,8682.17873287201,417424.33023288724,5005189.217319632,17801.750642628118,20077.707378655672
4253.0,45.195352,-124.05131,-51.320016,8684.22063755989,417422.7621867823,5005189.45995547,17803.318688733038,20077.950014493428
4254.0,45.195353,-124.05134,-51.315154,8686.262542247772,417420.40722489345,5005189.601727874,17805.673650621902,20078.09178689774
